log_dt,log_time,action_dt,action_tp,user_id,url,url_cut,product_id,hostproduct_id,order_id,less_id,episode_id,log_grade_id,teacher_id,device_type,device_id,model,manufacturer,brand,client_type,app_version,client_tag,client_ip,ip_country,ip_province,ip_city,ip_city_type,ip_isp,screen_width,screen_height,screen_size,os_version,duration,vendor,preinstall_vendor,request_url,question_id,keyfrom,channel_id,sheet_id,seq_id,other,client_tag_new,device_type_new,user_agent,dt,category,page_tp
2025/7/3,42:34.8,2025/7/3,1751503349816,281185984,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,28000006,28000006,,13536644,161628856,,,windows,39C5A600-1979-4AEB-8EB0-572B14E45E59,Vostro%203910,dell inc.,,Collie,3.2.0,tutor,124.115.62.42,中国,陕西省,咸阳市,三线城市,中国电信,1920,1080,,10.0.22631,,unset,,,,,,,1751503349816000,"{""seqid"":""1751503349816000"",""eventid"":""32706"",""appversion2"":""3.2.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751503349816"",""ip"":""124.115.62.42"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751503354795"",""episodetype"":""1"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""4"",""sendtime"":""1751503354258"",""net"":""Unknown""}",collie,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,22:11.6,2025/7/3,1751552526832,720587840,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,37000005,37000005,,13424485,159602686,,,windows,747195AF-2264-4DD0-A853-AF5C33B4C546,empty,empty,,Husky,2.2.0,tutor,39.128.112.53,中国,云南省,楚雄彝族自治州,五线城市,中国移动,1920,1080,,6.1.7601,,unset,,,,,,,1751552526832000,"{""seqid"":""1751552526832000"",""eventid"":""32706"",""appversion2"":""2.2.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751552526832"",""ip"":""39.128.112.53"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751552531573"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""4"",""sendtime"":""1751552530435"",""net"":""ethernet""}",husky,windows,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,55:49.2,2025/7/3,1751543745073,342394228,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,37000005,37000005,,13596926,162615316,,,windows,C48F18EA-C1EA-40E6-A949-51446621A85B,HBB-WX9,huawei,,Husky,2.1.0,tutor,182.115.255.83,中国,河南省,济源市,四线城市,中国联通,1536,864,,10.0.19045,,unset,,,,,,,1751543745073000,"{""seqid"":""1751543745073000"",""eventid"":""32706"",""appversion2"":""2.1.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751543745073"",""ip"":""182.115.255.83"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751543749175"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""2"",""sendtime"":""1751543748589"",""net"":""wifi""}",husky,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,57:06.5,2025/7/3,1751536621336,560287875,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,328,328,,13525615,162412698,,,windows,7964D9CB-8198-4E21-B3FC-2AFDBFA0AFFA,Inspiron%205548,dell inc.,,pc,7.2.0,tutor,220.115.247.225,中国,天津市,天津市,新一线,鹏博士,1366,768,,10.0.19045,,appleAppStore,,,,,,,1751536621336000,"{""seqid"":""1751536621336000"",""eventid"":""32706"",""appversion2"":""7.2.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751536621336"",""ip"":""220.115.247.225"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-student/7.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751536626459"",""episodetype"":""1"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""4"",""sendtime"":""1751536625617"",""net"":""Unknown""}",tutor,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-student/7.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,22:33.2,2025/7/3,1751509350328,193710982,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,37000005,37000005,,13424338,159600041,,,windows,533F6461-9EEA-4361-B568-14A51112F8FD,B460MAORUSPRO,"gigabyte technology co., ltd.",,Husky,2.2.0,tutor,49.65.80.184,中国,江苏省,南京市,新一线,中国电信,2560,1440,,10.0.18363,,unset,,,,,,,1751509350328000,"{""seqid"":""1751509350328000"",""eventid"":""32706"",""appversion2"":""2.2.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751509350328"",""ip"":""49.65.80.184"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751509353226"",""episodetype"":""1"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""3"",""sendtime"":""1751509352481"",""net"":""wifi""}",husky,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,37:50.7,2025/7/3,1751539069123,253592344,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,28000006,28000006,,13567918,162763519,,,windows,08E3609E-6A0E-4919-9291-68FC603B648E,H110M-S2,"gigabyte technology co., ltd.",,Collie,3.1.0,tutor,113.134.74.67,中国,陕西省,西安市,新一线,中国电信,1920,1080,,6.1.7601,,unset,,,,,,,1751539069123000,"{""seqid"":""1751539069123000"",""eventid"":""32706"",""appversion2"":""3.1.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751539069123"",""ip"":""113.134.74.67"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751539070679"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""2"",""sendtime"":""1751539070140"",""net"":""Unknown""}",collie,windows,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,05:37.1,2025/7/3,1751533537521,751683523,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,37000005,37000005,,13596934,162689704,,,windows,F7D664DC-799F-4E85-A35E-B84B3B5A1705,90GB0062CD,lenovo,,Husky,2.2.0,tutor,117.188.1.96,中国,贵州省,贵阳市,二线城市,中国移动,1920,1080,,10.0.19045,,unset,,,,,,,1751533537521000,"{""seqid"":""1751533537521000"",""eventid"":""32706"",""appversion2"":""2.2.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751533537521"",""ip"":""117.188.1.96"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751533537072"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""2"",""sendtime"":""1751533538235"",""net"":""ethernet""}",husky,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,05:09.1,2025/7/3,1751511906644,167204218,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,37000005,37000005,,13307440,157833011,,,windows,F31B36FF-CFD7-4550-A81D-E6AED0577389,Surface Laptop 4,microsoft corporation,,Husky,2.2.0,tutor,58.209.217.176,中国,江苏省,苏州市,新一线,中国电信,1504,1003,,10.0.22631,,unset,,,,,,,1751511906644000,"{""seqid"":""1751511906644000"",""eventid"":""32706"",""appversion2"":""2.2.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751511906644"",""ip"":""58.209.217.176"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751511909139"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""4"",""sendtime"":""1751511908828"",""net"":""wifi""}",husky,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,47:36.1,2025/7/3,1751539654658,914014368,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,28000006,28000006,,13568216,162285207,,,windows,06E99624-9590-4E84-ACD1-A05496864C52,H510M H,"gigabyte technology co., ltd.",,Collie,3.2.0,tutor,124.79.84.81,中国,上海市,上海市,一线城市,中国电信,1440,900,,10.0.26100,,unset,,,,,,,1751539654658000,"{""seqid"":""1751539654658000"",""eventid"":""32706"",""appversion2"":""3.2.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751539654658"",""ip"":""124.79.84.81"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751539656149"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""1"",""sendtime"":""1751539655311"",""net"":""ethernet""}",collie,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,49:11.5,2025/7/3,1751543347245,1075238658,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,28000006,28000006,,13568216,162285207,,,windows,BD3D8B7B-183F-4D8C-80BC-B3C0349ED8E1,,unset,,Collie,3.2.0,tutor,106.4.250.60,中国,江西省,南昌市,二线城市,中国电信,1600,1000,,10.0.26100,,unset,,,,,,,1751543347245000,"{""seqid"":""1751543347245000"",""eventid"":""32706"",""appversion2"":""3.2.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751543347245"",""ip"":""106.4.250.60"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751543351522"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""2"",""sendtime"":""1751543350538"",""net"":""Unknown""}",collie,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,07:02.0,2025/7/3,1751548016142,280339310,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,37000005,37000005,,13424462,159602469,,,windows,D68B56D3-D9E9-4D3D-A121-2681C30DAED2,20235,lenovo,,Husky,2.1.0,tutor,218.66.205.137,中国,福建省,泉州市,二线城市,中国电信,1366,768,,6.1.7601,,unset,,,,,,,1751548016142000,"{""seqid"":""1751548016142000"",""eventid"":""32706"",""appversion2"":""2.1.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751548016142"",""ip"":""218.66.205.137"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751548021988"",""episodetype"":""1"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""4"",""sendtime"":""1751548020916"",""net"":""ethernet""}",husky,windows,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,43:59.3,2025/7/3,1751539436823,216680874,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,28000006,28000006,,13567988,162763502,,,windows,55205CC4-6233-468B-8E13-2EA4A0C80A7F,Inspiron%205557,dell inc.,,Collie,3.1.0,tutor,112.39.108.52,中国,辽宁省,沈阳市,二线城市,中国移动,1366,768,,6.1.7601,,unset,,,,,,,1751539436823000,"{""seqid"":""1751539436823000"",""eventid"":""32706"",""appversion2"":""3.1.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751539436823"",""ip"":""112.39.108.52"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751539439322"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""2"",""sendtime"":""1751539438509"",""net"":""Unknown""}",collie,windows,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,01:15.6,2025/7/3,1751536871637,1025201165,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,28000006,28000006,,13568209,162248557,,,windows,300C8CAD-5C49-4065-8506-DB7D5B1A9DAD,82G2,lenovo,,Collie,3.2.0,tutor,39.149.146.47,中国,河南省,许昌市,三线城市,中国移动,1440,900,,10.0.26100,,unset,,,,,,,1751536871637000,"{""seqid"":""1751536871637000"",""eventid"":""32706"",""appversion2"":""3.2.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751536871637"",""ip"":""39.149.146.47"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751536875555"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""1"",""sendtime"":""1751536875324"",""net"":""wifi""}",collie,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.2.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,54:47.1,2025/7/3,1751540080947,349451802,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,28000006,28000006,,13567882,162174437,,,windows,B4D00BFA-5BA2-4807-A019-5634FF39183C,HP%20Pavilion%20Laptop%2014-ce0xxx,hp,,Collie,3.1.0,tutor,175.43.24.215,中国,福建省,泉州市,二线城市,中国联通,1280,720,,10.0.18363,,unset,,,,,,,1751540080947000,"{""seqid"":""1751540080947000"",""eventid"":""32706"",""appversion2"":""3.1.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751540080947"",""ip"":""175.43.24.215"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751540087073"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""2"",""sendtime"":""1751540085848"",""net"":""Unknown""}",collie,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,02:08.4,2025/7/3,1751529727465,735868439,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,37000005,37000005,,13367923,158660085,,,windows,CD5897A2-0CBD-4D02-8AA1-5BB4F28EB97D,HP ZHAN 66 Pro 14 G2,hp,,Husky,2.1.0,tutor,183.226.117.143,中国,重庆市,重庆市,新一线,中国移动,1536,864,,10.0.19045,,unset,,,,,,,1751529727465000,"{""seqid"":""1751529727465000"",""eventid"":""32706"",""appversion2"":""2.1.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751529727465"",""ip"":""183.226.117.143"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751529728422"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""4"",""sendtime"":""1751529727539"",""net"":""wifi""}",husky,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-husky/2.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,55:11.4,2025/7/3,1751540109275,329642684,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,28000006,28000006,,13568209,162248557,,,windows,4C670875-B0B8-45AD-986F-B6593B7652AD,MRGFG-XX,huawei,,Collie,3.1.0,tutor,220.175.55.188,中国,江西省,南昌市,二线城市,中国电信,1560,1040,,10.0.22631,,unset,,,,,,,1751540109275000,"{""seqid"":""1751540109275000"",""eventid"":""32706"",""appversion2"":""3.1.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751540109275"",""ip"":""220.175.55.188"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751540111420"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""2"",""sendtime"":""1751540110491"",""net"":""wifi""}",collie,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,03:09.9,2025/7/3,1751547785549,744227107,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,28000006,28000006,,13567748,162763469,,,windows,2BED8FEC-D011-411D-A846-CB0E63F2AC2D,Default string,default string,,Collie,3.1.0,tutor,111.19.38.134,中国,陕西省,西安市,新一线,中国移动,1536,864,,10.0.22631,,unset,,,,,,,1751547785549000,"{""seqid"":""1751547785549000"",""eventid"":""32706"",""appversion2"":""3.1.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751547785549"",""ip"":""111.19.38.134"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751547789861"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""3"",""sendtime"":""1751547788860"",""net"":""wifi""}",collie,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,14:19.0,2025/7/3,1751523256206,403772028,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,28000006,28000006,,13536644,161628852,,,windows,402D77DB-F715-4B87-824A-F4DBB19879E3,NbDE-WXX9,huawei,,Collie,3.1.0,tutor,112.93.134.135,中国,广东省,东莞市,新一线,中国联通,1536,864,,10.0.26100,,unset,,,,,,,1751523256206000,"{""seqid"":""1751523256206000"",""eventid"":""32706"",""appversion2"":""3.1.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751523256206"",""ip"":""112.93.134.135"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751523259036"",""episodetype"":""1"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""3"",""sendtime"":""1751523258490"",""net"":""wifi""}",collie,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,48:41.1,2025/7/3,1751539715536,202071344,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,28000006,28000006,,13568216,162285207,,,windows,B96A0FC8-8821-432F-A67D-0A4699A52221,QiTianM4360-D104,lenovo,,Collie,3.1.0,tutor,120.231.180.116,中国,广东省,珠海市,二线城市,中国移动,1920,1080,,10.0.19044,,unset,,,,,,,1751539715536000,"{""seqid"":""1751539715536000"",""eventid"":""32706"",""appversion2"":""3.1.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751539715536"",""ip"":""120.231.180.116"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751539721135"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""1"",""sendtime"":""1751539720399"",""net"":""ethernet""}",collie,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
2025/7/3,47:15.3,2025/7/3,1751539633583,665129768,/click/seasonPage/episodeClick,/click/seasonPage/episodeClick,28000006,28000006,,13568218,162285240,,,windows,C9CD3A64-8927-47B5-BD5B-E1F08767567A,To be filled by O.E.M.,to be filled by o.e.m.,,Collie,3.1.0,tutor,111.29.194.70,中国,海南省,昌江黎族自治县,四线城市,中国移动,1920,1080,,10.0.19045,,unset,,,,,,,1751539633583000,"{""seqid"":""1751539633583000"",""eventid"":""32706"",""appversion2"":""3.1.0"",""froghost"":""frog.yuanfudao.com"",""ostype"":""Windows"",""eventaction"":""click"",""timestamp"":""1751539633583"",""ip"":""111.29.194.70"",""operator"":""unknown"",""frogversion"":""v3"",""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36"",""language"":""zh-CN"",""receivetime"":""1751539635342"",""episodetype"":""0"",""eventname"":""episodeClick"",""currentpage"":""seasonPage"",""newsdk"":""1"",""episodestatus"":""1"",""sendtime"":""1751539634129"",""net"":""ethernet""}",collie,windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) tutor-electron-collie/3.1.0 Chrome/85.0.4183.121 Electron/10.1.5 Safari/537.36",2025/7/3,click,S
